pit_tag_ref,site_id,population_type,capture_date,state,sex,length,weight,frog_type
900067000117253,50783,8,2022-09-18,healthy,f,53,18,4
900067000117255,70550,1,2018-06-28,healthy,m,40,9,4
900067000117255,70550,1,2019-07-31,healthy,m,55,19,4
900067000117256,72336,8,2018-07-04,healthy,f,42,7,4
900067000117256,72336,8,2018-09-03,healthy,m,50,14,4
900067000117259,70550,1,2017-08-10,healthy,m,51,14,4
900067000117259,70550,1,2018-08-16,healthy,m,55,20,4
900067000117259,70550,1,2020-07-02,healthy,m,55,21,4
900067000117259,70550,1,2021-08-17,healthy,m,56,22,4
900067000117261,84235,3,2019-08-28,healthy,f,46,11,4
900067000117261,84255,3,2019-08-07,healthy,f,40,7,4
900067000117261,84255,3,2020-09-03,healthy,f,57,23,4
900067000117264,72336,8,2018-09-03,healthy,m,49,14,4
900067000117264,72808,8,2019-08-06,healthy,m,51,14,4
900067000117266,10486,4,2020-08-14,healthy,f,69,46,2
900067000117266,10486,4,2021-07-05,healthy,f,70,53,2
900067000117266,10486,4,2021-08-26,healthy,f,74,55,2
900067000117267,70279,3,2018-08-28,healthy,f,41,8,4
900067000117267,70279,3,2019-08-14,healthy,f,45,8,4
900067000117267,70279,3,2021-07-15,healthy,f,53,18,4
900067000117267,70279,3,2021-08-25,healthy,f,57,21,4
900067000117268,70550,1,2018-06-29,healthy,f,58,21,4
900067000117268,70550,1,2018-08-17,healthy,f,61,26,4
900067000117268,70550,1,2019-08-01,healthy,f,62,23,4
900067000117268,70550,1,2021-06-24,healthy,f,60,30,4
900067000117268,70550,1,2021-08-17,healthy,f,67,36,4
900067000117268,70550,1,2022-08-15,healthy,f,70,37,4
900067000117269,50783,8,2018-06-06,healthy,m,50,16,4
900067000117269,50783,8,2019-08-11,healthy,m,54,18,4
900067000117269,50783,8,2020-06-18,healthy,m,53,17,4
900067000117269,50783,8,2020-08-06,healthy,m,52,18,4
900067000117269,50783,8,2021-06-12,healthy,m,53,15,4
900067000117271,70550,1,2018-06-29,healthy,m,40,8,4
900067000117271,70550,1,2018-08-16,healthy,m,49,13,4
900067000117271,70550,1,2019-08-01,healthy,m,59,15,4
900067000117271,70550,1,2020-07-02,healthy,m,53,18,4
900067000117271,70550,1,2021-06-23,healthy,m,55,18,4
900067000117271,70550,1,2023-08-06,healthy,m,53,20,4
900067000117272,84218,1,2018-07-10,healthy,m,43,10,4
900067000117272,84218,1,2019-08-06,healthy,f,50,12,4
900067000117272,84218,1,2019-08-29,healthy,m,51,12,4
900067000117272,84218,1,2020-09-01,healthy,m,50,12,4
900067000117273,70279,3,2018-08-28,healthy,f,43,8,4
900067000117273,70279,3,2019-08-14,healthy,f,46,10,4
900067000117273,70279,3,2021-08-26,healthy,m,56,23,4
900067000117274,50783,8,2020-06-20,healthy,f,57,21,1
900067000117274,50783,8,2021-06-11,healthy,f,59,21,1
900067000117274,50783,8,2022-06-11,healthy,f,55,19,1
900067000117275,50783,8,2018-06-06,healthy,m,52,16,4
900067000117275,50783,8,2018-07-12,healthy,m,49,17,4
900067000117276,70550,1,2018-06-29,healthy,m,41,7,4
900067000117276,70550,1,2018-08-16,healthy,m,49,13,4
900067000117276,70550,1,2019-08-02,healthy,m,51,13,4
900067000117276,70550,1,2020-07-01,healthy,m,56,16,4
900067000117276,70550,1,2021-06-24,healthy,m,56,19,4
900067000117276,70550,1,2022-08-15,healthy,m,60,26,4
900067000117276,70550,1,2023-08-07,healthy,m,59,21,4
900067000117277,70550,1,2017-08-11,healthy,m,54,15,4
900067000117277,70550,1,2018-08-16,healthy,m,60,21,4
900067000117277,70550,1,2019-08-01,healthy,m,59,19,4
900067000117279,84235,3,2018-08-21,healthy,m,48,13,4
900067000117279,84255,3,2018-07-11,healthy,m,44,9,4
900067000117281,84235,3,2018-07-09,healthy,f,43,10,4
900067000117281,84235,3,2019-08-06,healthy,f,54,21,4
900067000117281,84235,3,2020-07-12,healthy,f,57,24,4
900067000117281,84235,3,2020-09-01,healthy,f,61,34,4
900067000117282,70550,1,2017-08-10,healthy,m,51,12,4
900067000117282,70550,1,2018-06-30,healthy,m,54,14,4
900067000117282,70550,1,2018-08-16,healthy,m,57,20,4
900067000117282,70550,1,2020-07-01,healthy,m,58,18,4
900067000117283,11008,0,2019-07-24,healthy,m,62,29,4
900067000117283,11008,0,2022-06-27,healthy,m,62,30,4
900067000117283,11008,0,2022-07-31,healthy,m,66,29,4
900067000117284,70550,1,2018-06-28,healthy,f,43,9,4
900067000117284,70550,1,2018-08-18,healthy,f,53,16,4
900067000117284,70550,1,2019-07-31,healthy,f,56,19,4
900067000117284,70550,1,2020-07-02,healthy,f,58,26,4
900067000117284,70550,1,2020-08-28,healthy,f,62,29,4
900067000117284,70550,1,2021-08-16,healthy,f,63,34,4
900067000117285,74976,1,2018-08-18,healthy,m,50,15,1
900067000117285,74976,1,2019-07-31,healthy,m,54,15,1
900067000117285,74976,1,2020-07-01,healthy,m,59,21,1
900067000117285,74976,1,2020-08-21,healthy,m,61,23,1
900067000117285,74976,1,2021-06-26,healthy,m,62,22,1
900067000117285,74976,1,2022-06-28,healthy,m,62,24,1
900067000117285,74976,1,2022-08-13,healthy,m,63,28,1
900067000117286,70327,2,2019-08-16,healthy,m,47,12,4
900067000117286,70327,2,2020-07-06,healthy,f,51,19,4
900067000117287,50783,8,2018-07-10,healthy,m,51,19,4
900067000117287,50783,8,2019-07-11,healthy,m,54,18,4
900067000117288,70550,1,2018-06-28,healthy,f,43,9,4
900067000117288,70550,1,2018-08-16,healthy,f,52,15,4
900067000117289,50783,8,2018-07-10,healthy,m,49,15,4
900067000117289,50783,8,2019-07-12,healthy,m,50,14,4
900067000117289,50783,8,2019-08-11,healthy,m,52,16,4
900067000117293,70550,1,2018-06-28,healthy,m,42,8,4
900067000117293,70550,1,2018-08-16,healthy,m,51,13,4
900067000117295,70550,1,2018-06-30,healthy,m,46,10,4
900067000117295,70550,1,2018-08-16,healthy,m,54,15,4
900067000117295,70550,1,2020-07-03,healthy,m,58,18,4
900067000117295,70550,1,2021-06-23,healthy,m,57,20,4
900067000117295,70550,1,2022-08-16,healthy,m,60,22,4
900067000117296,50783,8,2018-06-05,healthy,m,50,15,4
900067000117296,50783,8,2018-07-10,healthy,m,47,16,4
900067000117296,50783,8,2019-07-13,healthy,m,52,17,4
900067000117296,50783,8,2019-08-11,healthy,m,53,21,4
900067000117296,50783,8,2020-06-18,healthy,m,55,19,4
900067000117296,50783,8,2021-06-12,healthy,m,50,19,4
900067000117297,70550,1,2018-06-29,healthy,f,63,26,4
900067000117297,70550,1,2018-08-14,healthy,f,64,31,4
900067000117297,70550,1,2020-07-01,healthy,f,66,30,4
900067000117297,70550,1,2021-06-25,healthy,f,67,29,4
900067000117297,70550,1,2022-08-15,healthy,f,68,34,4
900067000117298,70550,1,2018-06-29,healthy,m,40,7,4
900067000117298,70550,1,2018-08-17,healthy,m,50,12,4
900067000117300,70550,1,2018-06-30,healthy,f,43,9,4
900067000117300,70550,1,2019-07-31,healthy,f,51,17,4
900067000117300,70550,1,2021-06-24,healthy,f,59,24,4
900067000117300,70550,1,2023-08-06,healthy,f,62,26,4
900067000117301,70413,3,2018-07-25,healthy,m,46,12,4
900067000117301,72442,3,2019-08-13,healthy,m,52,13,4
900067000117303,70550,1,2018-06-28,healthy,f,43,9,4
900067000117303,70550,1,2019-08-02,healthy,f,55,17,4
900067000117303,70550,1,2020-07-01,healthy,f,63,26,4
900067000117303,70550,1,2021-06-24,healthy,f,64,29,4
900067000117304,11009,0,2020-07-29,healthy,m,58,15,4
900067000117304,11009,0,2021-07-06,healthy,m,58,17,4
900067000117304,11009,0,2022-07-31,healthy,m,59,20,4
900067000117305,70550,1,2017-08-10,healthy,f,46,11,4
900067000117305,70550,1,2018-06-28,healthy,f,49,15,4
900067000117305,70550,1,2018-08-17,healthy,f,59,21,4
900067000117305,70550,1,2020-07-01,healthy,f,63,26,4
900067000117305,70550,1,2020-08-27,healthy,f,63,36,4
900067000117305,70550,1,2021-06-24,healthy,f,60,27,4
900067000117305,70550,1,2022-08-16,healthy,f,65,36,4
900067000117305,70550,1,2023-08-06,healthy,f,63,32,4
900067000117306,70327,2,2019-08-16,healthy,f,57,25,4
900067000117306,70327,2,2020-08-19,healthy,f,64,31,4
900067000117306,70327,2,2020-09-26,healthy,f,62,31,4
900067000117308,70370,1,2018-08-01,healthy,f,54,17,1
900067000117308,70370,1,2019-07-16,healthy,f,55,18,1
900067000117309,70327,2,2019-08-16,healthy,m,58,25,4
900067000117309,70327,2,2020-09-26,healthy,m,60,25,4
900067000117311,70556,1,2021-07-22,healthy,m,60,25,1
900067000117311,70556,1,2021-08-26,healthy,m,59,28,1
900067000117311,70556,1,2022-07-24,healthy,m,60,27,1
900067000117311,70556,1,2022-08-15,healthy,m,62,28,1
900067000117312,72336,8,2019-08-08,healthy,m,49,11,4
900067000117312,72808,8,2018-09-04,healthy,m,46,12,4
900067000117312,72808,8,2020-07-01,healthy,m,41,15,4
900067000117312,72808,8,2022-07-07,healthy,m,60,25,4
900067000117313,50783,8,2018-06-06,healthy,f,56,17,4
900067000117313,50783,8,2018-07-12,healthy,f,59,29,4
900067000117313,50783,8,2019-07-12,healthy,f,59,27,4
900067000117313,50783,8,2019-08-11,healthy,f,55,27,4
900067000117313,50783,8,2020-08-06,healthy,f,58,26,4
900067000117315,70327,2,2019-08-16,healthy,m,56,25,4
900067000117315,70327,2,2020-09-26,healthy,m,57,21,4
900067000117317,50783,8,2018-06-06,healthy,m,51,16,4
900067000117317,50783,8,2018-09-06,healthy,m,52,21,4
900067000117317,50783,8,2019-07-11,healthy,m,54,19,4
900067000117317,50783,8,2020-06-18,healthy,m,51,17,4
900067000117321,50783,8,2018-07-10,healthy,m,50,20,4
900067000117321,50783,8,2018-09-07,healthy,m,55,21,4
900067000117321,50783,8,2019-07-11,healthy,m,57,21,4
900067000117321,50783,8,2019-08-11,healthy,m,56,22,4
900067000117321,50783,8,2020-06-19,healthy,m,59,21,4
900067000117321,50783,8,2020-08-06,healthy,m,56,21,4
900067000117321,50783,8,2021-06-11,healthy,m,57,19,4
900067000117323,50783,8,2018-06-06,healthy,f,43,10,4
900067000117323,50783,8,2018-09-05,healthy,f,51,19,4
900067000117323,50783,8,2019-07-11,healthy,f,55,24,4
900067000117323,50783,8,2019-08-11,healthy,f,58,25,4
900067000117323,50783,8,2020-06-19,healthy,f,61,25,4
900067000117323,50783,8,2020-08-06,healthy,f,56,26,4
900067000117323,50783,8,2021-06-12,healthy,f,57,21,4
900067000117324,50783,8,2018-06-06,healthy,f,57,23,4
900067000117324,50783,8,2018-07-10,healthy,f,59,30,4
900067000117327,70550,1,2019-08-01,healthy,m,51,13,4
900067000117327,70550,1,2020-07-02,healthy,m,54,16,4
900067000117328,82682,1,2018-08-22,healthy,m,48,14,4
900067000117328,82682,1,2019-08-06,healthy,m,50,15,4
900067000117328,82682,1,2019-08-28,healthy,m,51,19,4
900067000117328,82682,1,2020-07-13,healthy,m,54,20,4
900067000117328,82682,1,2020-09-01,healthy,m,57,24,4
900067000117328,84218,1,2017-09-11,healthy,m,40,8,4
900067000117328,84218,1,2018-07-10,healthy,m,44,11,4
900067000117330,11008,0,2019-07-23,healthy,f,65,30,4
900067000117330,11008,0,2019-09-03,healthy,f,67,34,4
900067000117330,11008,0,2020-07-29,healthy,f,65,28,4
900067000117330,11008,0,2020-09-02,healthy,f,67,35,4
900067000117330,11008,0,2021-07-05,healthy,f,64,30,4
900067000117330,11008,0,2021-08-23,healthy,f,65,40,4
900067000117330,11008,0,2022-07-30,healthy,f,68,41,4
900067000117330,11008,0,2023-07-26,healthy,f,67,30,4
900067000117331,70550,1,2017-08-10,healthy,m,52,14,4
900067000117331,70550,1,2018-08-16,healthy,m,56,18,4
900067000117331,70550,1,2019-07-31,healthy,m,56,17,4
900067000117331,70550,1,2021-06-25,healthy,m,58,22,4
900067000117332,70556,1,2019-08-24,healthy,m,51,14,1
900067000117332,70556,1,2021-07-23,healthy,m,59,21,1
900067000117332,70556,1,2021-08-27,healthy,m,60,24,1
900067000117332,70556,1,2022-07-24,healthy,m,58,23,1
900067000117333,84235,3,2018-08-23,healthy,f,53,21,4
900067000117333,84235,3,2019-08-30,healthy,f,62,25,4
900067000117333,84235,3,2020-09-01,healthy,f,71,41,4
900067000117333,84237,3,2020-07-13,healthy,f,70,27,4
900067000117336,50783,8,2020-06-20,healthy,m,51,15,4
900067000117336,50783,8,2021-06-13,healthy,m,50,15,4
900067000117336,50783,8,2022-06-12,healthy,m,50,14,4
900067000117337,50783,8,2018-06-07,healthy,m,56,17,4
900067000117337,50783,8,2018-07-11,healthy,m,54,18,4
900067000117337,50783,8,2018-09-06,healthy,m,54,21,4
900067000117337,50783,8,2019-07-11,healthy,m,53,19,4
900067000117337,50783,8,2019-08-13,healthy,m,53,20,4
900067000117339,50783,8,2018-06-05,healthy,m,53,16,4
900067000117339,50783,8,2018-07-11,healthy,m,55,21,4
900067000117339,50783,8,2019-07-11,healthy,m,56,21,4
900067000117339,50783,8,2020-08-07,healthy,m,56,23,4
900067000117339,50783,8,2022-06-10,healthy,m,53,15,4
900067000117339,50783,8,2023-07-19,healthy,m,53,20,4
900067000117341,50783,8,2018-07-10,healthy,m,54,22,4
900067000117341,50783,8,2019-07-13,healthy,m,59,24,4
900067000117341,50783,8,2020-06-20,healthy,m,58,22,4
900067000117341,50783,8,2020-08-06,healthy,m,53,23,4
900067000117341,50783,8,2021-06-11,healthy,m,57,20,4
900067000117341,50783,8,2022-06-10,healthy,m,56,18,4
900067000117342,50783,8,2020-06-20,healthy,m,56,20,4
900067000117342,50783,8,2020-08-07,healthy,m,56,22,4
900067000117342,50783,8,2021-06-11,healthy,m,49,19,4
900067000117343,50783,8,2019-07-11,healthy,m,55,19,4
900067000117343,50783,8,2019-08-12,healthy,m,56,22,4
900067000117343,50783,8,2020-06-18,healthy,m,56,21,4
900067000117343,50783,8,2021-06-12,healthy,m,53,18,4
900067000117343,50783,8,2022-06-11,healthy,m,56,19,4
900067000117344,70550,1,2017-08-10,healthy,f,49,13,4
900067000117344,70550,1,2018-06-30,healthy,f,54,14,4
900067000117344,70550,1,2018-08-16,healthy,f,58,19,4
900067000117345,50783,8,2018-06-06,healthy,m,56,18,4
900067000117345,50783,8,2018-07-11,healthy,m,53,24,4
900067000117345,50783,8,2019-07-11,healthy,m,56,22,4
900067000117345,50783,8,2019-08-11,healthy,m,54,24,4
900067000117345,50783,8,2020-06-19,healthy,m,59,22,4
900067000117345,50783,8,2021-06-11,healthy,m,57,21,4
900067000117346,11009,0,2019-09-04,healthy,f,73,35,4
900067000117346,11009,0,2020-07-30,healthy,f,71,28,4
900067000117346,11009,0,2020-09-02,healthy,f,72,28,4
900067000117349,11008,0,2019-07-24,healthy,f,65,27,4
900067000117349,11009,0,2020-07-29,healthy,f,68,28,4
900067000117349,11009,0,2020-09-03,healthy,f,68,30,4
900067000117350,74976,1,2018-08-17,healthy,m,57,22,1
900067000117350,74976,1,2019-07-31,healthy,m,58,20,1
900067000117350,74976,1,2020-07-01,healthy,m,57,23,1
900067000117350,74976,1,2020-08-22,healthy,m,60,26,1
900067000117350,74976,1,2021-06-25,healthy,m,59,25,1
900067000117350,74976,1,2021-08-20,healthy,m,61,28,1
900067000117350,74976,1,2022-06-30,healthy,m,57,23,1
900067000117351,70550,1,2017-08-12,healthy,f,53,15,4
900067000117351,70550,1,2018-06-28,healthy,f,59,22,4
900067000117351,70550,1,2018-08-16,healthy,f,64,28,4
900067000117351,70550,1,2019-07-31,healthy,f,64,26,4
900067000117351,70550,1,2020-07-01,healthy,f,66,28,4
900067000117351,70550,1,2020-08-27,healthy,f,67,34,4
900067000117351,70550,1,2021-06-24,healthy,f,68,29,4
900067000117351,70550,1,2021-08-16,healthy,f,69,42,4
900067000117351,70550,1,2022-06-21,healthy,f,68,37,4
900067000117351,70550,1,2022-08-17,healthy,f,73,46,4
900067000117352,50783,8,2018-07-10,healthy,m,51,16,4
900067000117352,50783,8,2019-07-12,healthy,m,54,19,4
900067000117352,50783,8,2021-06-11,healthy,m,54,16,4
900067000117352,50783,8,2022-06-12,healthy,m,50,13,4
900067000117353,50783,8,2018-07-10,healthy,f,41,10,4
900067000117353,50783,8,2019-08-11,healthy,f,55,20,4
900067000117353,50783,8,2020-06-18,healthy,f,52,19,4
900067000117353,50783,8,2020-08-06,healthy,f,56,23,4
900067000117353,50783,8,2022-06-11,healthy,f,55,20,4
900067000117354,70550,1,2018-06-30,healthy,f,43,8,4
900067000117354,70550,1,2018-08-17,healthy,f,49,12,4
900067000117354,70550,1,2019-07-31,healthy,f,53,16,4
900067000117354,70550,1,2020-07-03,healthy,f,58,20,4
900067000117355,11008,0,2019-07-23,healthy,f,72,41,4
900067000117355,11008,0,2020-07-30,healthy,f,73,48,4
900067000117355,11008,0,2022-06-28,healthy,f,74,43,4
900067000117355,11008,0,2023-07-26,healthy,f,75,39,4
900067000117355,11009,0,2021-07-07,healthy,f,70,56,4
900067000117355,11009,0,2021-08-23,healthy,f,76,67,4
900067000117355,11009,0,2022-07-30,healthy,f,76,50,4
900067000117356,70550,1,2018-06-30,healthy,f,57,19,4
900067000117356,70550,1,2018-08-16,healthy,f,60,25,4
900067000117359,70556,1,2019-08-24,healthy,f,61,27,1
900067000117359,70556,1,2020-07-07,healthy,f,62,25,1
900067000117359,70556,1,2020-08-23,healthy,f,64,30,1
900067000117359,70556,1,2021-07-22,healthy,f,68,35,1
900067000117359,70556,1,2021-08-26,healthy,f,67,42,1
900067000117361,70556,1,2020-08-23,healthy,m,55,23,1
900067000117361,70556,1,2021-07-23,healthy,m,57,21,1
900067000117362,11008,0,2020-07-30,healthy,f,50,14,4
900067000117362,11008,0,2021-07-05,healthy,f,57,17,4
900067000117362,11008,0,2022-06-27,healthy,f,62,28,4
900067000117362,11008,0,2023-07-28,healthy,f,66,28,4
900067000117362,11009,0,2020-09-03,healthy,f,51,16,4
900067000117362,11009,0,2023-07-27,healthy,f,64,29,4
900067000117364,50783,8,2018-06-07,healthy,m,52,13,4
900067000117364,50783,8,2018-09-05,healthy,m,49,17,4
900067000117364,50783,8,2019-07-11,healthy,m,50,16,4
900067000117364,50783,8,2019-08-11,healthy,m,50,17,4
900067000117366,72989,5,2019-08-15,healthy,f,42,9,4
900067000117366,74281,5,2020-08-17,healthy,f,48,13,4
900067000117366,74281,5,2020-09-26,healthy,f,48,14,4
900067000117367,72336,8,2018-07-04,healthy,m,40,8,4
900067000117367,72336,8,2018-09-04,healthy,m,52,15,4
900067000117367,72336,8,2019-08-07,healthy,m,54,18,4
900067000117374,50783,8,2018-06-05,healthy,f,52,20,4
900067000117374,50783,8,2018-07-10,healthy,f,53,21,4
900067000117374,50783,8,2019-07-12,healthy,f,54,19,4
900067000117374,50783,8,2019-08-11,healthy,f,54,22,4
900067000117374,50783,8,2020-06-18,healthy,f,55,16,4
900067000117374,50783,8,2020-08-05,healthy,f,54,20,4
900067000117374,50783,8,2021-06-11,healthy,f,55,16,4
900067000117375,22008,2,2019-08-19,healthy,f,41,7,4
900067000117375,22008,2,2021-07-22,healthy,m,54,17,4
900067000117376,72336,8,2017-09-07,healthy,f,45,10,4
900067000117376,72336,8,2018-07-04,healthy,f,43,8,4
900067000117376,72336,8,2018-09-03,healthy,f,52,16,4
900067000117378,70550,1,2018-06-29,healthy,f,42,8,4
900067000117378,70550,1,2018-08-16,healthy,f,49,13,4
900067000117378,70550,1,2019-07-31,healthy,f,52,16,4
900067000117378,70550,1,2020-07-01,healthy,f,60,28,4
900067000117378,70550,1,2021-06-23,healthy,f,65,29,4
900067000117378,70550,1,2021-08-16,healthy,f,70,48,4
900067000117378,70550,1,2023-08-07,healthy,f,70,35,4
900067000117380,50783,8,2018-06-07,healthy,m,49,17,1
900067000117380,50783,8,2018-07-11,healthy,m,49,19,1
900067000117380,50783,8,2019-07-12,healthy,m,53,17,1
900067000117380,50783,8,2019-08-12,healthy,m,53,20,1
900067000117380,50783,8,2022-06-10,healthy,m,54,18,1
900067000117381,70641,1,2019-08-20,healthy,m,59,20,1
900067000117381,70641,1,2020-08-24,healthy,m,61,27,1
900067000117381,70641,1,2022-07-12,healthy,m,61,29,1
900067000117381,70641,1,2022-09-07,healthy,m,64,30,1
900067000117382,70550,1,2017-08-10,healthy,f,41,7,4
900067000117382,70550,1,2018-06-28,healthy,f,45,11,4
900067000117382,70550,1,2018-08-17,healthy,f,54,18,4
900067000117382,70550,1,2019-07-31,healthy,f,56,17,4
900067000117382,70550,1,2020-07-02,healthy,f,60,22,4
900067000117387,70449,1,2017-08-25,healthy,f,54,13,1
900067000117387,70449,1,2018-06-15,healthy,f,57,18,1
900067000117387,70449,1,2018-08-02,healthy,f,65,33,1
900067000117389,74976,1,2018-08-17,healthy,f,63,27,1
900067000117389,74976,1,2019-08-01,healthy,f,64,26,1
900067000117389,74976,1,2020-07-01,healthy,f,67,29,1
900067000117389,74976,1,2020-08-21,healthy,f,69,37,1
900067000117389,74976,1,2021-06-25,healthy,f,71,33,1
900067000117389,74976,1,2021-08-18,healthy,f,72,43,1
900067000117389,74976,1,2022-06-28,healthy,f,70,38,1
900067000117389,74976,1,2022-08-11,healthy,f,72,43,1
900067000117389,74976,1,2023-08-10,healthy,f,73,39,1
900067000117392,70556,1,2019-08-24,healthy,m,56,23,1
900067000117392,70556,1,2020-07-07,healthy,m,57,22,1
900067000117392,70556,1,2020-08-23,healthy,m,59,26,1
900067000117392,70556,1,2021-07-22,healthy,m,58,27,1
900067000117392,70556,1,2021-08-26,healthy,m,60,31,1
900067000117392,70556,1,2022-07-24,healthy,m,61,31,1
900067000117392,70556,1,2022-08-14,healthy,m,60,33,1
900067000117393,74976,1,2018-08-17,healthy,m,56,20,1
900067000117393,74976,1,2019-07-31,healthy,m,56,18,1
900067000117393,74976,1,2020-07-01,healthy,m,59,21,1
900067000117393,74976,1,2020-08-20,healthy,m,59,23,1
900067000117393,74976,1,2021-06-25,healthy,m,60,22,1
900067000117393,74976,1,2021-08-18,healthy,m,62,27,1
900067000117393,74976,1,2022-06-28,healthy,m,59,25,1
900067000117393,74976,1,2022-08-12,healthy,m,62,27,1
900067000117393,74976,1,2023-08-09,healthy,m,61,23,1
900067000117394,70449,1,2017-08-25,healthy,m,48,11,1
900067000117394,70449,1,2018-06-14,healthy,m,51,14,1
900067000117394,70449,1,2018-08-02,healthy,m,55,18,1
900067000117396,74976,1,2018-08-17,healthy,f,64,33,1
900067000117396,74976,1,2019-08-01,healthy,f,62,30,1
900067000117396,74976,1,2020-08-20,healthy,f,66,35,1
900067000117396,74976,1,2021-06-25,healthy,f,64,32,1
900067000117399,74976,1,2018-08-17,healthy,m,51,13,1
900067000117399,74976,1,2019-07-31,healthy,m,51,16,1
900067000117399,74976,1,2020-07-01,healthy,m,57,19,1
900067000117399,74976,1,2021-06-25,healthy,m,61,23,1
900067000117399,74976,1,2022-08-11,healthy,m,62,28,1
900067000117399,74976,1,2023-08-08,healthy,m,61,26,1
