collect_siteid,release_siteid1,release_siteid2,release_date,type,pit_tag_ref
10206,10225,NA,2020-07-16,reintroduction,982091062746016
10206,10225,NA,2020-07-16,reintroduction,982091062745992
10593,10223,NA,2020-07-16,reintroduction,982091062746022
10593,10223,NA,2020-07-16,reintroduction,982091062745942
10593,10223,NA,2020-07-16,reintroduction,982091062746007
10593,10223,NA,2020-07-16,reintroduction,982091062746103
10593,10223,NA,2020-07-16,reintroduction,982091062745958
10593,10223,NA,2020-07-16,reintroduction,982091062746008
10593,10223,NA,2020-07-16,reintroduction,982091062745997
50783,50785,NA,2020-07-16,reintroduction,982126056337046
50783,50785,NA,2020-07-16,reintroduction,982126056337086
50783,50785,NA,2020-07-16,reintroduction,982126056337052
50783,50785,NA,2020-07-16,reintroduction,982126056337044
50783,50785,NA,2020-07-16,reintroduction,982126056337069
50783,50785,NA,2020-07-16,reintroduction,982126056337110
50783,50785,NA,2020-07-16,reintroduction,982126056337083
50783,50785,NA,2020-07-16,reintroduction,982126056337095
50783,50785,NA,2020-07-16,reintroduction,982126056337087
50783,50785,NA,2020-07-16,reintroduction,982126056337045
50783,50785,NA,2020-07-16,reintroduction,982091062745979
50783,50785,NA,2020-07-16,reintroduction,982091062745995
50783,50785,NA,2020-07-16,reintroduction,982126056337085
50783,50785,NA,2020-07-16,reintroduction,982126056337105
50783,50785,NA,2020-07-16,reintroduction,982126056337119
50783,50785,NA,2020-07-16,reintroduction,982126056334157
50783,50785,NA,2020-07-16,reintroduction,982126056337093
50783,50785,NA,2020-07-16,reintroduction,982091062745943
50783,50785,NA,2020-07-16,reintroduction,982126056337049
50783,50785,NA,2020-07-16,reintroduction,982091062746027
50783,50785,NA,2020-07-16,reintroduction,982126056337054
50783,50785,NA,2020-07-16,reintroduction,982126056337115
50783,50785,NA,2020-07-16,reintroduction,982091062745955
50783,50785,NA,2020-07-16,reintroduction,982126056337055
50783,50785,NA,2020-07-16,reintroduction,982126056337137
70567,70327,NA,2020-07-08,reintroduction,900043000164568
70567,70327,NA,2020-07-08,reintroduction,900043000164769
70567,70327,NA,2020-07-08,reintroduction,900043000164771
70567,70327,NA,2020-07-08,reintroduction,900043000164563
70567,70327,NA,2020-07-08,reintroduction,900043000164800
70567,70327,NA,2020-07-08,reintroduction,900043000164892
10593,10223,NA,2020-07-16,reintroduction,900043000165145
10593,10223,NA,2020-07-16,reintroduction,900043000165119
10593,10223,NA,2020-07-16,reintroduction,900043000165152
10593,10223,NA,2020-07-16,reintroduction,900043000165114
10593,10223,NA,2020-07-16,reintroduction,900043000165115
10593,10223,NA,2020-07-16,reintroduction,900043000165150
10593,10225,NA,2020-07-16,reintroduction,900043000165167
10593,10225,NA,2020-07-16,reintroduction,900043000165179
10593,10225,NA,2020-07-16,reintroduction,900043000165157
10593,10225,NA,2020-07-16,reintroduction,900043000165191
10593,10225,NA,2020-07-16,reintroduction,900043000165161
10593,10225,NA,2020-07-16,reintroduction,900043000165184
70397,70470,NA,2020-07-24,reintroduction,900043000164469
70397,70470,NA,2020-07-24,reintroduction,900043000164450
70397,70470,NA,2020-07-24,reintroduction,900043000164432
70397,70470,NA,2020-07-24,reintroduction,900043000164429
70397,70470,NA,2020-07-24,reintroduction,900043000164405
70397,70470,NA,2020-07-24,reintroduction,900043000164449
70397,70470,NA,2020-07-24,reintroduction,900043000164437
70397,70481,NA,2020-07-24,reintroduction,900043000164415
70397,70481,NA,2020-07-24,reintroduction,900043000164487
70397,70481,NA,2020-07-24,reintroduction,900043000164413
70397,70481,NA,2020-07-24,reintroduction,900043000164444
70397,70481,NA,2020-07-24,reintroduction,900043000164412
70397,70481,NA,2020-07-24,reintroduction,900043000164460
70284,70327,NA,2020-07-08,reintroduction,900043000164593
70284,70327,NA,2020-07-08,reintroduction,900043000164465
70284,70327,NA,2020-07-08,reintroduction,900043000164470
70284,70327,NA,2020-07-08,reintroduction,900043000164452
70284,70327,NA,2020-07-08,reintroduction,900043000164830
70284,70327,NA,2020-07-08,reintroduction,900043000164583
70284,70327,NA,2020-07-08,reintroduction,900043000164580
70284,70327,NA,2020-07-08,reintroduction,900043000164456
70284,70327,NA,2020-07-08,reintroduction,900043000164417
70284,70327,NA,2020-07-08,reintroduction,900043000164416
70284,70327,NA,2020-07-08,reintroduction,900043000164481
70284,70327,NA,2020-07-08,reintroduction,900043000164533
70284,70327,NA,2020-07-08,reintroduction,900043000164540
70284,70327,NA,2020-07-08,reintroduction,900043000164539
70284,70327,NA,2020-07-08,reintroduction,900043000164467
70284,70327,NA,2020-07-08,reintroduction,900043000164427
70284,70327,NA,2020-07-08,reintroduction,900043000164476
70284,70327,NA,2020-07-08,reintroduction,900043000164409
70284,70327,NA,2020-07-08,reintroduction,900043000164582
70284,70327,NA,2020-07-08,reintroduction,900043000164823
70284,70327,NA,2020-07-08,reintroduction,900043000164486
70284,70327,NA,2020-07-08,reintroduction,900043000164548
70284,70327,NA,2020-07-08,reintroduction,900043000164816
70284,70327,NA,2020-07-08,reintroduction,900043000164895
70284,70327,NA,2020-07-08,reintroduction,900043000164423
70284,70327,NA,2020-07-08,reintroduction,900043000164419
70284,70327,NA,2020-07-08,reintroduction,900043000164825
70284,70327,NA,2020-07-08,reintroduction,900043000164418
70284,70327,NA,2020-07-08,reintroduction,900043000164818
70284,70327,NA,2020-07-08,reintroduction,900043000164430
70284,70327,NA,2020-07-08,reintroduction,900043000164434
70284,70327,NA,2020-07-08,reintroduction,900043000164408
70284,70327,NA,2020-07-08,reintroduction,900043000164859
70284,70327,NA,2020-07-08,reintroduction,900043000164435
70284,70327,NA,2020-07-08,reintroduction,900043000164576
70284,70327,NA,2020-07-08,reintroduction,900043000164898
70284,70327,NA,2020-07-08,reintroduction,900043000201205
70284,70327,NA,2020-07-08,reintroduction,900043000164445
70284,70327,NA,2020-07-08,reintroduction,900043000164454
70284,70327,NA,2020-07-08,reintroduction,900043000164597
70284,70327,NA,2020-07-08,reintroduction,900043000164513
70284,70470,NA,2020-07-24,reintroduction,900043000164466
70284,70470,NA,2020-07-24,reintroduction,900043000201156
70284,70470,NA,2020-07-24,reintroduction,900043000201451
70284,70470,NA,2020-07-24,reintroduction,900043000201214
70284,70470,NA,2020-07-24,reintroduction,900043000201034
70284,70470,NA,2020-07-24,reintroduction,900043000201248
70284,70470,NA,2020-07-24,reintroduction,900043000201140
70284,70470,NA,2020-07-24,reintroduction,900043000201424
70284,70470,NA,2020-07-24,reintroduction,900043000164878
70284,70470,NA,2020-07-24,reintroduction,900043000201437
70284,70470,NA,2020-07-24,reintroduction,900043000201369
70284,70470,NA,2020-07-24,reintroduction,900043000201055
70284,70470,NA,2020-07-24,reintroduction,900043000201447
70284,70470,NA,2020-07-24,reintroduction,900043000164883
70284,70470,NA,2020-07-24,reintroduction,900043000201314
70284,70470,NA,2020-07-24,reintroduction,900043000201058
70284,70470,NA,2020-07-24,reintroduction,900043000201409
70284,70470,NA,2020-07-24,reintroduction,900043000201340
70284,70470,NA,2020-07-24,reintroduction,900043000164808
70284,70470,NA,2020-07-24,reintroduction,900043000201423
70284,70470,NA,2020-07-24,reintroduction,900043000201346
70284,70470,NA,2020-07-24,reintroduction,900043000164875
70284,70470,NA,2020-07-24,reintroduction,900043000164544
70284,70470,NA,2020-07-24,reintroduction,900043000201009
10593,10223,NA,2020-07-16,reintroduction,982091062745953
10593,10223,NA,2020-07-16,reintroduction,982091062746003
10593,10223,NA,2020-07-16,reintroduction,982091062745964
10593,10223,NA,2020-07-16,reintroduction,982091062745978
10593,10223,NA,2020-07-16,reintroduction,982091062745944
10593,10223,NA,2020-07-16,reintroduction,982091062746038
10593,10223,NA,2020-07-16,reintroduction,982091062745969
10593,10223,NA,2020-07-16,reintroduction,982091062745968
10593,10225,NA,2020-07-16,reintroduction,982091062745984
10593,10225,NA,2020-07-16,reintroduction,982091062746030
10593,10225,NA,2020-07-16,reintroduction,982091062745999
10593,10225,NA,2020-07-16,reintroduction,982091062745947
10593,10225,NA,2020-07-16,reintroduction,982091062745949
10593,10225,NA,2020-07-16,reintroduction,982091062746023
10593,10225,NA,2020-07-16,reintroduction,982091062746034
10593,10225,NA,2020-07-16,reintroduction,982091062746009
10593,10225,NA,2020-07-16,reintroduction,982091062746035
10593,10225,NA,2020-07-16,reintroduction,982091062745991
10593,10225,NA,2020-07-16,reintroduction,982091062746010
10593,10225,NA,2020-07-16,reintroduction,982091062746028
10593,10225,NA,2020-07-16,reintroduction,982091062745976
10593,10225,NA,2020-07-16,reintroduction,982091062746037
70567,70327,NA,2020-07-08,reintroduction,900043000201366
70567,70327,NA,2020-07-08,reintroduction,900043000164793
70567,70327,NA,2020-07-08,reintroduction,900043000164761
70284,70481,NA,2020-07-24,reintroduction,900043000201459
70284,70481,NA,2020-07-24,reintroduction,900043000201372
70284,70481,NA,2020-07-24,reintroduction,900043000201339
70284,70481,NA,2020-07-24,reintroduction,900043000201361
70284,70481,NA,2020-07-24,reintroduction,900043000164485
70284,70481,NA,2020-07-24,reintroduction,900043000164499
70284,70481,NA,2020-07-24,reintroduction,900043000164489
70284,70481,NA,2020-07-24,reintroduction,900043000201256
70284,70481,NA,2020-07-24,reintroduction,900043000201176
70397,70470,NA,2020-07-24,reintroduction,900043000201023
70397,70470,NA,2020-07-24,reintroduction,900043000201433
70397,70470,NA,2020-07-24,reintroduction,900043000201323
70397,70470,NA,2020-07-24,reintroduction,900043000201101
70397,70470,NA,2020-07-24,reintroduction,900043000201021
70397,70470,NA,2020-07-24,reintroduction,982000407072546
70397,70470,NA,2020-07-24,reintroduction,982000407072549
70397,70470,NA,2020-07-24,reintroduction,900043000164491
70397,70470,NA,2020-07-24,reintroduction,900043000201072
70397,70470,NA,2020-07-24,reintroduction,982000407072535
70397,70470,NA,2020-07-24,reintroduction,900043000201241
70397,70470,NA,2020-07-24,reintroduction,900043000201056
70397,70470,NA,2020-07-24,reintroduction,900043000201111
70397,70470,NA,2020-07-24,reintroduction,900043000201398
70397,70470,NA,2020-07-24,reintroduction,900043000201103
70397,70470,NA,2020-07-24,reintroduction,982000407072518
70397,70470,NA,2020-07-24,reintroduction,900043000201177
70397,70470,NA,2020-07-24,reintroduction,900043000164442
70397,70470,NA,2020-07-24,reintroduction,982000407072576
70397,70470,NA,2020-07-24,reintroduction,982000407072567
70397,70470,NA,2020-07-24,reintroduction,982000407072583
70397,70470,NA,2020-07-24,reintroduction,900043000164407
70397,70470,NA,2020-07-24,reintroduction,900043000164479
70397,70470,NA,2020-07-24,reintroduction,900043000164473
70397,70470,NA,2020-07-24,reintroduction,900043000201389
70397,70470,NA,2020-07-24,reintroduction,982000407072580
70397,70481,NA,2020-07-24,reintroduction,900043000201215
70397,70481,NA,2020-07-24,reintroduction,900043000201137
70397,70481,NA,2020-07-24,reintroduction,900043000201445
70397,70481,NA,2020-07-24,reintroduction,900043000201344
70397,70481,NA,2020-07-24,reintroduction,900043000164455
70397,70481,NA,2020-07-24,reintroduction,900043000164461
70397,70481,NA,2020-07-24,reintroduction,900043000201391
70397,70481,NA,2020-07-24,reintroduction,900043000201020
70397,70481,NA,2020-07-24,reintroduction,900043000164464
70397,70481,NA,2020-07-24,reintroduction,900043000201043
70397,70481,NA,2020-07-24,reintroduction,982000407072571
70397,70481,NA,2020-07-24,reintroduction,900043000164471
70397,70481,NA,2020-07-24,reintroduction,982000407072568
70397,70481,NA,2020-07-24,reintroduction,900043000201059
70397,70481,NA,2020-07-24,reintroduction,982000407072522
70397,70481,NA,2020-07-24,reintroduction,900043000201154
70397,70481,NA,2020-07-24,reintroduction,900043000201306
70397,70481,NA,2020-07-24,reintroduction,900043000201076
70397,70481,NA,2020-07-24,reintroduction,982000407072547
70397,70481,NA,2020-07-24,reintroduction,900043000201212
70397,70481,NA,2020-07-24,reintroduction,900043000164438
70397,70481,NA,2020-07-24,reintroduction,982000407072516
70397,70481,NA,2020-07-24,reintroduction,900043000201091
70397,70481,NA,2020-07-24,reintroduction,982000407072587
70397,70481,NA,2020-07-24,reintroduction,900043000201399
70397,70481,NA,2020-07-24,reintroduction,982000407072540
70397,70481,NA,2020-07-24,reintroduction,900043000201403
10055,10223,NA,2020-07-16,reintroduction,900043000164535
10055,10223,NA,2020-07-16,reintroduction,900043000201275
10055,10223,NA,2020-07-16,reintroduction,900043000164514
10055,10223,NA,2020-07-16,reintroduction,900043000201012
10055,10223,NA,2020-07-16,reintroduction,900043000164809
10055,10223,NA,2020-07-16,reintroduction,900043000164866
10055,10223,NA,2020-07-16,reintroduction,900043000164848
10055,10223,NA,2020-07-16,reintroduction,900043000164521
10055,10223,NA,2020-07-16,reintroduction,900043000164885
10055,10223,NA,2020-07-16,reintroduction,900043000164577
10055,10223,NA,2020-07-16,reintroduction,900043000164557
10055,10223,NA,2020-07-16,reintroduction,900043000164528
10055,10223,NA,2020-07-16,reintroduction,900043000164559
10055,10223,NA,2020-07-16,reintroduction,900043000164810
10055,10223,NA,2020-07-16,reintroduction,900043000164858
10055,10223,NA,2020-07-16,reintroduction,900043000201087
10055,10223,NA,2020-07-16,reintroduction,900043000164507
10055,10223,NA,2020-07-16,reintroduction,900043000164567
10055,10223,NA,2020-07-16,reintroduction,900043000164571
10055,10223,NA,2020-07-16,reintroduction,900043000201478
10055,10223,NA,2020-07-16,reintroduction,900043000164522
10055,10223,NA,2020-07-16,reintroduction,900043000164903
10055,10225,NA,2020-07-16,reintroduction,900043000164584
10055,10225,NA,2020-07-16,reintroduction,900043000164587
10055,10225,NA,2020-07-16,reintroduction,900043000164851
10055,10225,NA,2020-07-16,reintroduction,900043000164585
10055,10225,NA,2020-07-16,reintroduction,900043000164590
10055,10225,NA,2020-07-16,reintroduction,900043000164566
10055,10225,NA,2020-07-16,reintroduction,900043000164564
10055,10225,NA,2020-07-16,reintroduction,900043000164599
10055,10225,NA,2020-07-16,reintroduction,900043000164506
10055,10225,NA,2020-07-16,reintroduction,900043000164817
10055,10225,NA,2020-07-16,reintroduction,900043000164840
10055,10225,NA,2020-07-16,reintroduction,900043000164532
70284,70470,NA,2020-07-24,reintroduction,900043000164428
70284,70470,NA,2020-07-24,reintroduction,900043000164526
70284,70470,NA,2020-07-24,reintroduction,900043000201384
70284,70470,NA,2020-07-24,reintroduction,900043000201417
70284,70470,NA,2020-07-24,reintroduction,900043000164447
70284,70470,NA,2020-07-24,reintroduction,900043000201005
70284,70481,NA,2020-07-24,reintroduction,900043000201356
70284,70481,NA,2020-07-24,reintroduction,900043000164837
70284,70481,NA,2020-07-24,reintroduction,900043000164873
70284,70481,NA,2020-07-24,reintroduction,900043000201024
70284,70481,NA,2020-07-24,reintroduction,900043000164832
70284,70481,NA,2020-07-24,reintroduction,900043000201396
70284,70481,NA,2020-07-24,reintroduction,900043000201333
70284,70481,NA,2020-07-24,reintroduction,900043000201450
70284,70481,NA,2020-07-24,reintroduction,900043000164537
70284,70481,NA,2020-07-24,reintroduction,900043000201368
70284,70481,NA,2020-07-24,reintroduction,900043000201194
70284,70481,NA,2020-07-24,reintroduction,900043000164603
70284,70481,NA,2020-07-24,reintroduction,900043000201375
70284,70481,NA,2020-07-24,reintroduction,900043000201181
70284,70481,NA,2020-07-24,reintroduction,900043000164516
70284,70481,NA,2020-07-24,reintroduction,900043000164402
70284,70481,NA,2020-07-24,reintroduction,900043000164436
70284,70481,NA,2020-07-24,reintroduction,900043000201497
70284,70481,NA,2020-07-24,reintroduction,900043000164502
10206,10223,NA,2020-07-16,reintroduction,900043000164902
10206,10223,NA,2020-07-16,reintroduction,900043000164530
10206,10223,NA,2020-07-16,reintroduction,900043000164547
10206,10223,NA,2020-07-16,reintroduction,900043000164561
10206,10223,NA,2020-07-16,reintroduction,900043000164813
10206,10223,NA,2020-07-16,reintroduction,900043000164860
10206,10223,NA,2020-07-16,reintroduction,900043000164897
10206,10223,NA,2020-07-16,reintroduction,900043000164579
10206,10223,NA,2020-07-16,reintroduction,900043000164899
10206,10223,NA,2020-07-16,reintroduction,900043000164886
10206,10223,NA,2020-07-16,reintroduction,900043000164869
10206,10223,NA,2020-07-16,reintroduction,900043000164876
10206,10223,NA,2020-07-16,reintroduction,900043000164578
10206,10223,NA,2020-07-16,reintroduction,900043000164545
